music_id,title,release_year,genre_id,type_id,created_at
8705,Về như mỗi,2013,7,4,2013-09-21 07:06:09
8706,Cho gần đúng,2002,7,4,2003-04-03 21:47:53
8707,Điều cho để,1997,2,3,1997-11-16 23:34:47
8708,Lớn có,2004,4,3,2004-12-11 17:11:13
8709,Giống cũng đã,2002,8,4,2002-10-19 03:49:42
8710,Để từng,2020,4,3,2020-07-20 16:53:16
8711,Có một,2011,8,1,2011-07-03 21:20:36
8712,Với,2006,3,4,2006-04-14 13:22:35
8713,Về nếu,2008,1,1,2009-02-03 03:58:14
8714,Như đến thì người,2008,3,2,2008-07-22 16:47:18
8715,Cũng một,1995,8,2,1996-03-30 22:24:06
8716,Chỉ cái tự,2006,8,4,2006-11-03 20:54:07
8717,Mỗi với với,2012,6,1,2013-02-05 04:42:56
8718,Trong với có,1997,3,1,1998-04-25 08:37:04
8719,Không,2009,8,3,2009-03-10 18:34:18
8720,Thay tự chỉ,2014,8,3,2015-02-27 01:01:54
8721,Thế mỗi,2004,2,4,2004-11-20 21:26:14
8722,Của mà,2005,1,2,2006-04-16 04:56:26
8723,Tại cho,2013,6,3,2013-06-26 21:58:46
8724,Cách thì vài,2006,5,1,2006-04-22 19:42:33
8725,Một gần tôi,2013,10,4,2013-07-02 06:18:30
8726,Sẽ như hơn,2025,5,3,2026-01-15 03:25:20
8727,Giống với cũng,2002,4,3,2002-06-30 16:49:57
8728,Với thế,2000,4,1,2000-06-11 21:36:59
8729,Sẽ người,2017,7,4,2018-02-11 15:29:08
8730,Này chưa,2025,2,3,2026-01-18 01:36:24
8731,Có đến tôi có,1998,2,2,1998-03-10 23:45:56
8732,Có được rất,2004,9,1,2005-03-20 05:20:36
8733,Người để sẽ,2013,1,2,2013-09-23 07:46:07
8734,Thay một,1996,7,3,1996-09-24 13:02:40
8735,Mà này,2012,2,2,2012-08-29 19:01:08
8736,Tự của và từ,2010,4,2,2010-08-19 18:30:51
8737,Khi để cách mỗi,1997,2,3,1998-02-14 15:22:28
8738,Cách khiến,1998,3,3,1998-03-05 12:31:24
8739,Giữa lớn,2023,8,4,2023-06-06 14:06:30
8740,Cũng bên,2014,2,1,2014-12-03 21:00:06
8741,Tại gần về,2021,5,4,2021-12-04 07:24:04
8742,Cách chưa,2024,8,1,2025-05-08 04:09:55
8743,Về cách,2015,4,4,2016-02-16 01:42:02
8744,Cũng một tại,2022,9,2,2022-05-10 22:40:01
8745,Nhưng người,2012,8,2,2012-04-04 21:38:59
8746,Để của là,2015,2,3,2015-09-23 00:20:23
8747,Rất như,1999,2,3,1999-12-20 18:06:05
8748,Như thì một,2010,5,1,2010-02-02 10:14:21
8749,Chưa từ,2022,1,4,2023-01-30 04:33:53
8750,Nhiều lớn nhưng,2017,4,1,2017-10-19 10:06:57
8751,Người và cũng,1999,1,2,1999-10-11 17:33:18
8752,Có một một,2013,9,4,2013-10-16 09:39:37
8753,Có cái chỉ,1998,4,1,1998-11-14 02:28:08
8754,Vài cũng,2004,10,4,2005-02-04 14:01:26
8755,Như sau không,2012,9,2,2012-11-22 16:15:16
8756,Giữa không của,2015,10,4,2015-09-02 16:09:55
8757,Theo cũng sau,1998,8,2,1998-09-30 09:50:56
8758,Nơi tôi thay,2003,1,3,2004-02-05 15:06:06
8759,Cũng trong,1997,3,2,1997-05-16 23:59:34
8760,Với theo rất,2010,3,3,2010-06-05 04:49:36
8761,Thì này,2011,4,1,2012-04-14 06:02:12
8762,Giống có,2024,8,1,2024-09-16 03:46:15
8763,Các cách mỗi,2021,1,3,2021-12-21 08:34:32
8764,Vì và này,2004,4,2,2004-10-11 03:23:48
8765,Sẽ đúng vậy,2025,4,4,2025-04-07 21:11:34
8766,Số làm để,2013,4,1,2013-01-18 22:40:03
8767,Rất hơn,2018,10,1,2018-10-17 16:08:15
8768,Nhiều đã,2002,5,4,2003-05-22 11:19:40
8769,Các với,2016,2,1,2016-09-05 06:10:49
8770,Cái có không được,2004,5,2,2004-05-04 09:08:18
8771,Theo gần,2000,9,4,2001-06-06 04:12:23
8772,Có như trong,2024,1,3,2024-11-22 16:21:22
8773,Cách như để,2001,2,4,2001-10-17 06:50:05
8774,Về cách,2014,10,3,2014-12-17 17:38:06
8775,Khi nếu,2005,3,1,2006-04-30 05:49:53
8776,Đang lớn là với,1997,10,1,1997-08-16 15:04:38
8777,Các hơn,2021,9,3,2021-10-07 08:06:34
8778,Khi mà nhưng vài,2003,10,2,2003-10-26 17:47:35
8779,Hoặc,2011,6,1,2012-01-15 05:19:47
8780,Nào sẽ,2001,1,2,2001-07-06 21:44:49
8781,Thế từ,2013,7,2,2013-06-06 03:42:51
8782,Này được cách,2012,1,2,2012-04-11 10:39:55
8783,Gần khiến cũng của,2017,3,3,2017-04-11 20:09:52
8784,Của tại,2014,5,4,2015-02-04 12:20:23
8785,Một nơi,2004,3,1,2004-12-15 11:29:44
8786,Một cũng,2005,2,1,2006-01-01 23:18:00
8787,Nhiều để một,1995,3,1,1995-09-16 11:24:26
8788,Tự theo,2021,3,4,2021-07-13 02:30:57
8789,Theo hơn đến,2000,3,2,2000-08-26 18:41:17
8790,Để,1998,10,1,1999-03-25 02:56:10
8791,Theo bên,2002,1,3,2002-10-25 06:34:59
8792,Các đúng,2013,5,2,2014-02-11 21:02:22
8793,Đã như,2022,7,3,2022-05-17 15:49:47
8794,Sau này tại,2005,1,1,2005-10-24 19:49:20
8795,Khi đi của,2009,2,2,2009-07-05 08:48:34
8796,Có đó,2005,1,1,2005-05-31 03:58:24
8797,Vẫn như,2012,10,3,2013-04-03 21:59:28
8798,Chỉ bạn giữa của,2003,9,2,2003-10-30 13:32:34
8799,Cái,2018,2,4,2018-08-14 15:50:31
8800,Vài sau tại,1999,3,1,2000-05-19 14:35:27
8801,Được nếu,1995,6,2,1995-03-06 12:57:39
8802,Số nhiều nhiều vài,2013,2,1,2014-01-09 01:54:11
8803,Vẫn như,2015,7,4,2016-04-05 11:34:47
8804,Thay từ chưa,2017,9,4,2017-11-27 07:50:34
8805,Số vài,2020,1,2,2020-08-10 13:37:30
8806,Từng hơn tại,2024,4,1,2024-12-20 13:11:05
8807,Bạn nhưng,2012,2,1,2012-05-03 03:58:25
8808,Để cho,2010,7,3,2011-02-11 07:38:42
8809,Khi khiến với,2014,3,2,2014-05-16 11:34:17
8810,Hơn tự,2004,10,4,2004-02-25 19:33:08
8811,Đó lớn khiến,2025,10,1,2026-01-02 10:38:22
8812,Của cái,2024,4,3,2024-03-18 01:15:25
8813,Lớn đúng để,2018,6,2,2018-11-27 04:21:20
8814,Đến được đó,2005,4,2,2005-04-12 06:19:06
8815,Về mà rất,2012,2,2,2012-11-23 17:07:34
8816,Từ khi,1996,1,3,1996-07-23 00:27:43
8817,Của hoặc giữa,1995,9,1,1995-08-18 03:41:12
8818,Bạn lớn rất,2015,1,2,2016-03-31 10:29:26
8819,Như,1995,2,4,1996-01-15 16:59:11
8820,Làm thay,2006,10,1,2007-01-15 17:36:55
8821,Sau đi như,2008,9,1,2008-06-01 03:26:07
8822,Là nếu,2009,2,2,2009-09-19 07:46:37
8823,Từng như,2016,10,3,2017-04-25 06:58:18
8824,Từng từ là,1998,2,1,1998-07-02 10:16:45
8825,Với các,1998,3,1,1998-06-28 13:56:55
8826,Của đi,2019,1,2,2019-04-12 15:14:19
8827,Bên cho theo,2010,5,4,2010-07-15 00:56:26
8828,Này như một,2025,7,3,2025-10-28 13:21:04
8829,Làm cũng,2019,3,1,2020-02-20 07:03:23
8830,Người đi lớn để,2017,9,1,2017-08-23 00:06:55
8831,Số có đang,2012,6,4,2013-03-27 17:46:26
8832,Vài về,2023,1,1,2024-05-27 21:09:07
8833,Và để,2004,6,4,2004-09-10 07:05:57
8834,Nào đó,2020,6,2,2020-07-09 01:40:25
8835,Đó các về,2012,3,3,2013-01-12 12:16:29
8836,Mỗi đang cho,2000,1,3,2000-06-27 11:23:36
8837,Khi bạn có,2001,8,1,2001-08-25 12:02:07
8838,Tự điều,1997,5,2,1997-12-27 16:51:21
8839,Bạn chỉ để,2010,6,4,2010-04-26 08:00:33
8840,Các như tại,2002,4,2,2002-04-23 04:28:21
8841,Của sẽ giữa,2025,9,3,2025-09-06 18:37:04
8842,Có dưới trong,2014,6,1,2014-09-23 07:48:46
8843,Đã tại,1997,4,4,1997-09-23 12:17:29
8844,Mỗi tôi cách,2023,5,1,2023-07-13 18:19:11
8845,Đang từng,2020,5,4,2020-10-01 19:26:44
8846,Đến như này,2014,3,4,2014-06-03 00:08:58
8847,Cái khi,2021,6,1,2021-11-16 03:01:47
8848,Với để lớn,2014,8,4,2014-06-02 20:19:11
8849,Nơi của hơn,2010,6,4,2010-11-09 08:09:02
8850,Của dưới,2014,4,4,2014-05-03 13:46:50
8851,Với hoặc,1999,7,1,2000-03-25 16:07:25
8852,Như và làm như,2018,5,2,2018-05-21 22:16:30
8853,Từng như,2023,4,3,2024-03-24 19:29:58
8854,Bạn như,2000,8,4,2000-04-27 01:39:25
8855,Điều chỉ nơi có,2021,5,1,2021-10-27 03:19:30
8856,Như sau trong,2024,3,2,2024-07-24 18:56:22
8857,Nhưng lớn,2013,5,3,2014-02-04 16:08:47
8858,Từ tự,2017,8,4,2017-05-24 20:46:07
8859,Đã lớn,2003,8,2,2003-05-29 15:26:09
8860,Như vì,2021,1,2,2021-12-15 07:33:22
8861,Thế trong này,2018,7,1,2019-02-21 05:53:26
8862,Đã nhiều với,2021,4,1,2022-04-14 23:03:21
8863,Điều,2021,9,4,2021-04-22 02:07:41
8864,Hoặc sau theo,2023,7,2,2024-01-29 17:30:35
8865,Nơi sẽ có,2016,9,3,2016-01-23 19:33:23
8866,Tại vài vậy,2008,1,2,2008-06-19 09:27:51
8867,Vẫn các đúng,2000,7,3,2001-03-09 16:04:29
8868,Vài đến,2009,2,3,2009-07-02 18:16:50
8869,Như giống thì,1995,4,1,1995-08-16 13:13:48
8870,Thay,2001,9,3,2001-11-17 03:38:57
8871,Chỉ chưa,1995,9,3,1996-02-20 08:09:16
8872,Này cũng,2004,10,1,2004-09-12 09:43:17
8873,Giống nhưng,2006,8,3,2006-07-10 08:20:57
8874,Nhiều này,2005,1,1,2005-04-19 19:17:59
8875,Của được,1997,1,3,1997-04-18 19:54:44
8876,Dưới cũng cách,1997,8,2,1997-09-07 23:02:56
8877,Vì sẽ,2022,4,4,2022-05-31 03:46:17
8878,Về chưa cũng cách,2023,1,4,2023-09-28 04:41:39
8879,Cách không,2023,5,2,2023-05-16 10:31:40
8880,Và để bên từ,2001,5,1,2001-06-12 19:03:28
8881,Với của thay chỉ,2015,3,4,2015-10-06 11:29:57
8882,Đang bạn,2000,8,3,2001-01-28 09:57:17
8883,Vì trong,2023,2,3,2023-07-03 21:24:10
8884,Như gần,2025,1,2,2025-08-22 05:12:11
8885,Đã khi,1997,9,1,1998-04-12 05:26:38
8886,Cách trong cũng,2025,10,1,2025-10-07 04:02:58
8887,Cũng khiến,2009,9,4,2010-02-22 21:47:35
8888,Để không từng,1997,9,3,1997-07-02 20:37:59
8889,Đến thì thay,1997,2,3,1997-10-24 09:29:48
8890,Được làm,2021,5,2,2021-12-25 05:52:07
8891,Đi bạn một trong,2024,10,2,2024-05-05 02:25:26
8892,Vẫn sau từng,2002,9,1,2003-05-13 20:47:59
8893,Thì của vẫn,2009,1,4,2009-12-31 07:57:50
8894,Tại chưa khiến giữa,2002,5,3,2002-08-26 12:52:59
8895,Giữa cũng,2001,2,3,2001-10-29 11:02:10
8896,Từng như,2001,5,2,2001-12-15 03:38:42
8897,Từ đi,2022,1,4,2022-09-27 06:51:37
8898,Được tôi từ,2021,2,4,2021-07-19 08:10:48
8899,Sẽ số với,1997,10,1,1997-12-03 11:51:40
8900,Này một,2011,7,3,2011-08-22 03:51:37
8901,Giữa,2010,4,4,2010-11-07 23:52:42
8902,Như chỉ khiến,2021,3,2,2022-03-05 14:26:46
8903,Của tại hoặc để,2019,5,2,2019-06-12 06:21:22
8904,Sẽ lớn và,2005,4,4,2005-07-12 06:47:48
8905,Cái đến số,2013,10,2,2013-11-23 18:19:53
8906,Gần thế để chưa,1996,3,1,1996-12-31 03:27:03
8907,Thế về,1996,3,2,1997-04-15 17:02:13
8908,Mỗi lớn,2015,8,3,2015-12-27 05:43:00
8909,Đến mà với,2009,5,1,2010-03-21 22:21:55
8910,Khiến vì của,2013,5,3,2014-06-09 16:09:50
8911,Như của từ,2010,1,1,2010-10-02 09:23:27
8912,Có bên và cho,2013,10,1,2013-08-18 13:45:32
8913,Vài từng có khiến,2006,10,4,2006-05-14 22:00:43
8914,Của giống thì,2012,2,3,2012-11-14 19:05:22
8915,Các khiến đang của,2002,7,2,2002-10-06 08:31:33
8916,Người số,2000,9,1,2001-03-06 13:04:04
8917,Mỗi mà tôi,2025,2,2,2025-03-30 01:14:06
8918,Vài để,2009,9,3,2009-06-22 01:22:26
8919,Thay từng hơn,2006,6,2,2007-01-09 22:22:00
8920,Làm vì vì,2017,9,3,2017-08-15 18:39:52
8921,Có các khi,2009,2,4,2009-08-21 20:56:48
8922,Khiến để sau,2001,6,1,2001-02-24 21:37:29
8923,Của,2013,6,3,2014-02-15 12:26:58
8924,Sau hoặc,2006,5,1,2006-04-21 23:47:39
8925,Cho vài được,2010,4,4,2010-05-22 11:20:45
8926,Không như vài khiến,2010,2,2,2010-06-05 02:12:19
8927,Thay thay cái,2015,7,3,2016-02-05 16:42:01
8928,Của của từ,2003,3,2,2003-04-30 10:16:34
8929,Giống chưa,2017,2,3,2017-10-08 04:51:05
8930,Về của,2014,9,4,2015-02-20 22:08:38
8931,Đã của như đúng,2014,6,3,2015-01-15 19:27:50
8932,Cũng trong,1997,5,4,1997-08-21 03:47:55
8933,Trong hoặc,1998,9,4,1998-10-19 07:50:34
8934,Khi số,1998,7,2,1999-03-13 13:55:13
8935,Thì,2014,3,4,2014-11-04 14:30:59
8936,Vẫn cái,2021,3,2,2021-06-08 05:42:58
8937,Nhưng của,1997,1,4,1997-12-26 19:15:37
8938,Về từng,2011,3,1,2012-01-18 23:51:35
8939,Khiến bên,2013,8,2,2014-01-15 01:01:58
8940,Trong để nếu,2004,3,4,2005-04-25 05:30:00
8941,Như hơn được,2003,7,4,2003-08-11 10:15:16
8942,Của như,2024,4,4,2025-02-03 01:28:59
8943,Có chỉ mà,2013,3,1,2013-06-04 21:57:14
8944,Của,2019,1,1,2020-02-11 02:04:08
8945,Trong cũng tại,1998,7,1,1999-02-12 16:13:16
8946,Vài trong từng,2007,10,2,2007-05-06 15:02:43
8947,Một đi hơn,2005,9,3,2005-11-16 19:56:14
8948,Cho hơn nào,1997,5,2,1997-08-11 03:03:49
8949,Bạn sẽ cách sẽ,2018,5,2,2018-02-26 01:02:39
8950,Điều như đi,2017,6,1,2018-01-03 00:25:19
8951,Gần là vì,2006,5,4,2006-08-27 03:15:31
8952,Sẽ từ vẫn đến,2015,9,2,2015-07-06 15:14:20
8953,Nào như,2007,10,3,2007-06-03 19:08:08
8954,Của khiến,2016,9,4,2016-11-02 01:55:38
8955,Mà,2014,3,1,2014-08-11 20:58:35
8956,Theo cũng,2011,2,3,2011-05-09 08:57:54
8957,Vài của,1998,3,1,1999-03-29 12:00:48
8958,Để với vậy,2005,10,1,2005-07-06 04:54:43
8959,Không như mỗi,2004,4,1,2005-06-02 13:18:41
8960,Với của,2005,9,1,2005-02-20 20:01:16
8961,Từ đang bên chỉ,2005,9,2,2005-10-16 15:23:21
8962,Hoặc sẽ,2003,9,1,2004-02-05 19:52:53
8963,Như cho này,1999,3,4,1999-09-05 10:13:37
8964,Hơn đang như,1999,5,4,2000-04-08 05:47:52
8965,Người người,2015,7,4,2015-09-01 23:53:55
8966,Như từ số,2009,10,1,2009-10-14 07:02:24
8967,Trong một,2008,7,4,2008-06-20 15:49:18
8968,Như nào,2025,3,3,2025-11-03 18:54:13
8969,Vài là,2002,7,3,2003-02-08 09:10:24
8970,Của được của cũng,2023,4,2,2024-02-08 13:49:41
8971,Cho đến,1999,9,1,2000-04-14 10:10:43
8972,Bên điều,2023,6,2,2024-03-09 14:24:37
8973,Mà tôi gần,2018,6,1,2018-07-31 04:19:01
8974,Vì sau mỗi,2012,3,4,2013-01-15 00:45:43
8975,Đi số đến,2000,10,3,2000-10-17 10:24:37
8976,Này từng khiến,2017,6,2,2018-03-09 19:51:36
8977,Theo thế,2022,1,3,2023-04-09 13:58:11
8978,Đi hơn này,1999,9,4,1999-01-22 14:26:04
8979,Và được nào,2002,1,3,2002-08-25 07:11:10
8980,Và dưới như,2009,2,2,2010-02-17 11:37:01
8981,Để cho có,2017,4,4,2017-10-26 16:26:56
8982,Như thì như,1996,8,3,1996-12-05 21:03:57
8983,Tôi rất,2021,6,4,2021-05-17 05:36:45
8984,Với bạn,2000,1,4,2001-01-30 21:10:19
8985,Như khiến,2006,7,1,2006-10-27 14:38:04
8986,Mà chỉ hơn,2022,7,2,2023-02-02 00:47:14
8987,Bạn số mỗi như,1998,7,3,1999-01-04 21:14:55
8988,Cũng vẫn,2009,5,3,2010-03-20 17:47:27
8989,Người hoặc để,2003,1,4,2003-05-21 07:48:49
8990,Cũng về,1999,10,2,1999-12-19 22:22:16
8991,Như gần để hơn,2013,4,1,2013-11-03 15:56:25
8992,Đang với chỉ,2014,6,4,2014-09-23 04:48:18
8993,Từ từ,1996,3,1,1996-12-17 05:37:36
8994,Bên khiến,2022,2,3,2022-06-18 07:31:51
8995,Hơn,2015,1,4,2015-07-31 13:00:21
8996,Chỉ cho từ,2004,8,1,2004-08-07 02:48:36
8997,Nếu để,2023,3,4,2023-07-20 03:56:51
8998,Vì rất,2004,10,2,2004-05-08 03:16:31
8999,Với chỉ,1998,3,3,1998-05-06 08:09:26
9000,Hoặc gần,2016,5,2,2017-03-24 01:11:47
9001,Như trong,2015,5,4,2016-03-06 05:30:35
9002,Thì lớn đi,2002,4,1,2002-09-21 11:27:53
9003,Dưới,2014,10,1,2014-02-09 05:25:06
9004,Như điều vẫn,2020,8,3,2020-08-01 10:25:46
9005,Giữa bên chỉ từng,2002,5,2,2003-02-17 19:43:59
9006,Có của để,2019,6,2,2020-01-02 17:11:15
9007,Vậy từ,2022,10,1,2022-07-13 21:31:44
9008,Đó có của,2009,2,4,2009-03-29 19:40:02
9009,Đến,2009,8,4,2009-06-02 17:13:55
9010,Khi mà,2005,2,4,2005-04-21 09:02:09
9011,Tại như,2021,5,2,2021-12-26 14:43:56
9012,Khiến đi tôi,2023,5,1,2024-04-14 08:26:00
9013,Tự nào,2002,8,1,2002-12-30 08:25:45
9014,Bên như,1995,1,4,1995-09-02 19:23:32
9015,Nhiều trong,2012,5,1,2012-02-04 08:47:43
9016,Tại chưa,2002,5,1,2002-11-30 20:48:15
9017,Sau như cho,2004,3,2,2005-01-16 14:03:03
9018,Thế sẽ với,2003,10,2,2004-03-21 20:39:47
9019,Đúng mỗi cũng,2018,2,1,2019-04-26 20:02:54
9020,Điều vì,1997,6,3,1997-09-03 15:26:07
9021,Như vài đang,1998,1,2,1999-02-24 10:39:10
9022,Của vì bạn,2016,1,3,2017-01-16 18:41:52
9023,Cách dưới cái,2001,1,1,2001-09-18 18:22:24
9024,Nào nhưng,2012,6,3,2013-02-15 14:15:47
9025,Bạn cách hơn tại,2010,10,2,2010-08-28 05:51:42
9026,Cách theo,2023,10,3,2023-12-21 13:39:53
9027,Đã tự rất,2006,7,3,2006-04-12 07:25:55
9028,Để trong khiến,2012,7,4,2012-05-07 17:19:08
9029,Về hoặc cái,2007,9,1,2007-03-09 11:51:53
9030,Rất bạn,2004,5,3,2004-12-05 11:43:43
9031,Được tại có,2001,4,1,2001-09-04 17:33:13
9032,Không như được như,2009,3,2,2009-09-11 11:18:47
9033,Dưới rất nơi,2017,1,1,2017-09-02 02:34:53
9034,Như hơn,2023,5,2,2023-11-26 01:24:37
9035,Tự của,1995,8,3,1995-09-18 14:52:38
9036,Như như,2001,5,4,2002-01-01 00:26:04
9037,Tôi chưa tại,2022,8,1,2022-11-01 02:24:17
9038,Trong từ,2002,3,4,2002-10-22 09:21:29
9039,Gần để,2018,5,2,2018-08-05 08:53:23
9040,Trong không,2014,2,1,2014-08-01 14:26:31
9041,Một đã,2025,9,4,2025-09-15 00:06:01
9042,Đó đã vài,2019,6,1,2020-05-05 01:21:15
9043,Và tôi khiến,2014,8,4,2014-07-20 15:11:21
9044,Cho cũng mỗi,2011,9,3,2011-11-18 13:28:13
9045,Vẫn,2002,1,1,2002-07-17 21:23:48
9046,Mà vài,2015,5,1,2015-12-03 13:08:42
9047,Là,2024,3,3,2024-03-15 23:05:27
9048,Sau chưa vì,2005,5,3,2006-06-01 05:49:57
9049,Chưa,2011,8,3,2012-06-06 05:09:03
9050,Như sẽ vẫn,2004,8,2,2004-09-20 02:53:12
9051,Khi,2025,6,1,2025-07-25 05:57:43
9052,Sau từng tại bạn,2023,5,2,2023-05-21 19:27:36
9053,Này mỗi tại thì,2011,4,4,2011-07-23 12:02:52
9054,Như của với hơn,1999,1,3,1999-06-12 17:18:32
9055,Như đó,1998,6,1,1998-08-02 00:04:49
9056,Bạn đến sẽ này,2007,10,4,2008-01-16 08:31:25
9057,Sau đi,2017,6,1,2017-08-07 17:14:57
9058,Đó,2012,2,2,2013-01-13 08:29:59
9059,Đang từ số,2010,3,1,2010-03-16 16:54:26
9060,Trong gần,2011,1,3,2012-03-09 10:40:23
9061,Về cũng mà,2007,9,2,2007-03-26 23:50:28
9062,Hoặc với,1996,10,3,1996-06-01 06:10:34
9063,Chưa tự,1999,5,2,1999-08-24 09:31:37
9064,Giữa nếu,1999,8,3,1999-06-12 12:15:34
9065,Tôi bên thì,2003,9,4,2003-09-13 07:58:49
9066,Thì hoặc giữa,1999,1,2,1999-09-20 07:23:44
9067,Giống theo,2021,1,3,2022-01-17 06:30:19
9068,Cũng sẽ,1995,8,3,1995-06-17 05:47:52
9069,Đến không rất,2003,5,2,2003-03-08 12:32:16
9070,Dưới hơn có,2005,3,1,2006-04-09 10:26:04
9071,Hoặc từng đang,2011,1,2,2011-09-26 04:02:37
9072,Của thay,2024,10,4,2024-08-02 13:15:43
9073,Để với khi,2023,5,1,2024-02-12 04:39:38
9074,Của cách này,2011,2,2,2011-08-12 11:34:27
9075,Cho mà,2011,1,3,2011-07-10 02:02:45
9076,Hơn từ làm,2023,5,1,2023-12-14 14:33:16
9077,Dưới nếu,2018,8,4,2019-01-14 21:44:12
9078,Tôi đến gần,2025,4,1,2026-02-13 00:26:37
9079,Để nơi,2023,1,1,2024-04-03 15:36:52
9080,Tại,2023,5,3,2024-03-15 20:59:02
9081,Chưa về tự,2000,1,4,2000-03-13 23:24:02
9082,Như như,2004,5,1,2005-02-12 08:21:29
9083,Cũng,2008,1,4,2008-04-19 07:28:00
9084,Có là có,2009,8,4,2009-03-14 13:17:33
9085,Một hoặc là,2014,5,3,2015-05-04 22:10:08
9086,Trong để khiến,2007,10,1,2008-02-26 19:53:50
9087,Hơn sẽ khi,2001,2,2,2001-08-27 21:27:14
9088,Là tự như,2013,5,1,2014-02-09 17:02:59
9089,Từ như có,2002,4,3,2003-01-15 04:35:29
9090,Trong sẽ có trong,2024,5,3,2025-02-18 08:00:42
9091,Để tại,1997,9,3,1997-10-09 19:45:36
9092,Tại để,2012,8,2,2013-02-19 23:55:01
9093,Hơn để cái,2000,9,4,2000-12-03 13:24:55
9094,Trong cái được,2009,4,2,2010-02-11 22:49:44
9095,Của từng nhưng,2013,7,1,2013-07-25 01:10:02
9096,Cách người tại,2024,3,3,2025-01-16 02:37:00
9097,Như đó,2017,3,4,2017-03-31 14:10:48
9098,Như đi,2024,9,2,2024-11-12 00:03:02
9099,Đi để,2023,5,2,2023-08-31 13:42:13
9100,Cũng như lớn,2014,2,2,2014-06-03 10:21:02
9101,Bạn từng như,2010,4,1,2010-07-27 08:49:58
9102,Có,2014,9,3,2015-03-23 14:44:57
9103,Để các,2008,7,2,2008-12-29 10:35:21
9104,Sẽ được,2011,4,2,2011-05-27 12:32:41
9105,Nếu vài,2011,2,2,2011-08-13 19:27:05
9106,Lớn hơn làm,1996,10,4,1996-09-21 03:52:56
9107,Nhiều giữa,1998,1,2,1998-03-04 03:39:14
9108,Thế vẫn,2008,9,1,2009-03-30 13:37:57
9109,Theo làm điều,2022,2,2,2023-01-29 09:00:13
9110,Làm hơn,2004,1,2,2004-08-11 01:22:06
9111,Nơi theo giống,2010,3,1,2010-07-23 04:56:28
9112,Hoặc nơi,2019,4,3,2019-09-19 06:22:38
9113,Đi từ khiến,2012,9,4,2013-02-13 14:35:58
9114,Làm và sau,2013,6,3,2014-01-10 08:27:56
9115,Cũng sẽ đã,1999,4,1,1999-12-06 09:35:07
9116,Như khiến hoặc,2000,2,1,2001-02-13 09:07:05
9117,Đó đó khi,2025,8,4,2026-05-16 10:20:24
9118,Khi là,2021,10,1,2021-08-10 15:53:39
9119,Được tự chỉ,2000,5,2,2000-07-19 00:52:06
9120,Giữa,2006,8,2,2006-03-09 16:09:49
9121,Là là trong chỉ,1997,6,4,1997-11-26 11:13:14
9122,Như sau,2023,9,4,2023-09-30 11:28:02
9123,Có giữa,2004,5,1,2005-01-27 20:46:19
9124,Bạn từng nơi,2005,3,2,2005-05-14 00:54:39
9125,Nhiều gần,2013,9,4,2014-04-07 08:36:14
9126,Về hơn khiến,1999,6,3,1999-08-07 16:50:04
9127,Vậy khi nơi nhưng,2006,4,1,2006-11-21 09:26:26
9128,Đó,2003,8,3,2003-09-25 04:32:13
9129,Để,2014,2,2,2014-02-25 09:30:57
9130,Như thì,2023,8,2,2023-05-03 04:32:23
9131,Dưới đã có,2024,4,3,2024-11-14 15:10:22
9132,Chưa như,2025,1,1,2025-09-24 12:25:43
9133,Chưa về,2015,4,3,2015-10-09 04:36:16
9134,Đang tại,1999,1,3,1999-09-30 14:33:40
9135,Của thay,2024,3,1,2024-08-15 11:57:59
9136,Như tôi nhưng,2019,4,3,2019-10-03 06:31:30
9137,Từ nào,2005,6,4,2005-09-20 08:50:20
9138,Của,1995,8,3,1995-08-06 22:40:11
9139,Với hơn,2013,10,4,2013-12-05 15:52:31
9140,Về làm đi,2016,6,1,2017-03-12 04:25:55
9141,Điều,2001,7,3,2002-03-01 17:28:16
9142,Là thay,2017,8,3,2018-03-15 12:15:21
9143,Khiến thì,2003,3,4,2003-03-23 15:56:54
9144,Theo,2005,1,1,2006-01-21 15:43:25
9145,Này như mỗi để,1997,6,2,1997-08-21 21:36:15
9146,Chỉ hơn đến,2007,5,1,2007-09-15 03:55:21
9147,Rất,2011,10,2,2011-12-05 14:15:29
9148,Bạn,2019,8,4,2019-10-13 10:15:05
9149,Vậy thì tự,2013,2,1,2013-11-01 02:38:27
9150,Theo đến như,2016,10,3,2016-07-27 22:46:36
9151,Từ mà,2009,8,2,2009-12-13 14:47:36
9152,Tại từ với,1997,6,1,1997-07-17 17:39:55
9153,Hơn làm với,2011,1,3,2011-10-07 21:17:54
9154,Và giữa đi,2001,7,4,2001-09-13 11:15:20
9155,Hơn vẫn đi cách,1995,8,2,1996-01-21 17:53:55
9156,Cũng được và từ,2017,6,3,2017-07-21 00:16:00
9157,Để sẽ trong,2024,9,2,2024-04-17 03:26:33
9158,Như của để,2021,4,2,2021-04-29 21:31:33
9159,Với vậy tôi,2013,8,1,2013-08-09 02:04:38
9160,Như có vẫn,2012,4,3,2012-06-12 12:04:44
9161,Tự như,1997,8,3,1997-06-18 09:29:01
9162,Vài đã để,2009,3,4,2009-02-23 14:33:34
9163,Thế thay không,2009,6,4,2009-04-21 02:18:49
9164,Của chưa từng,2013,8,1,2013-09-04 06:54:14
9165,Là vậy tôi,2016,5,3,2016-11-04 09:42:18
9166,Hơn vậy thay,2003,9,1,2004-02-14 05:21:44
